1017	30	34295
1018	25	34320
1019	33	34353
1020	11	34364
1021	41	34405
1022	41	34446
1023	37	34483
1024	16	34499
1025	42	34541
1026	12	34553
1027	8	34561
1028	7	34568
1029	8	34576
1030	10	34586
1031	27	34613
1032	83	34696
1033	24	34720
1034	9	34729
1035	46	34775
1036	31	34806
1037	24	34830
1038	25	34855
1039	69	34924
1040	19	34943
1041	12	34955
1042	9	34964
1043	16	34980
1044	18	34998
1045	32	35030
1046	45	35075
1047	21	35096
1048	33	35129
1049	27	35156
1050	60	35216
1051	39	35255
1052	23	35278
1053	25	35303
1054	33	35336
1055	77	35413
1056	32	35445
1057	29	35474
1058	21	35495
1059	20	35515
1060	13	35528
1061	17	35545
1062	15	35560
1063	26	35586
1064	15	35601
1065	33	35634
1066	17	35651
1067	14	35665
1068	8	35673
1069	11	35684
1070	7	35691
1071	8	35699
1072	7	35706
1073	7	35713
1074	10	35723
1075	10	35733
1076	6	35739
1077	11	35750
1078	33	35783
1079	20	35803
1080	12	35815
1081	13	35828
1082	15	35843
1083	48	35891
1084	40	35931
1085	67	35998
1086	26	36024
1087	24	36048
1088	22	36070
1089	13	36083
1090	43	36126
1091	39	36165
1092	20	36185
1093	31	36216
1094	33	36249
1095	31	36280
1096	20	36300
1097	31	36331
1098	75	36406
1099	12	36418
1100	21	36439
1101	39	36478
1102	127	36605
1103	31	36636
1104	19	36655
1105	98	36753
1106	37	36790
1107	33	36823
1108	52	36875
1109	24	36899
1110	25	36924
1111	26	36950
1112	48	36998
1113	53	37051
1114	38	37089
1115	124	37213
1116	38	37251
1117	58	37309
1118	104	37413
1119	16	37429
1120	159	37588
1121	62	37650
1122	31	37681
1123	57	37738
1124	47	37785
1125	23	37808
1126	26	37834
1127	29	37863
1128	45	37908
1129	17	37925
1130	19	37944
1131	21	37965
1132	18	37983
1133	20	38003
1134	15	38018
1135	38	38056
1136	17	38073
1137	121	38194
1138	25	38219
1139	21	38240
1140	14	38254
1141	22	38276
1142	33	38309
1143	17	38326
1144	23	38349
1145	10	38359
1146	11	38370
1147	23	38393
1148	23	38416
1149	139	38555
1150	45	38600
1151	39	38639
1152	60	38699
1153	22	38721
1154	12	38733
1155	8	38741
1156	10	38751
1157	23	38774
1158	22	38796
1159	4	38800
1160	10	38810
1161	49	38859
1162	14	38873
1163	13	38886
1164	23	38909
1165	20	38929
1166	24	38953
1167	33	38986
1168	43	39029
1169	19	39048
1170	10	39058
1171	16	39074
1172	7	39081
1173	29	39110
1174	11	39121
1175	23	39144
1176	15	39159
1177	30	39189
1178	10	39199
1179	29	39228
1180	15	39243
1181	35	39278
1182	12	39290
1183	15	39305
1184	14	39319
1185	17	39336
1186	22	39358
1187	11	39369
1188	9	39378
1189	12	39390
1190	11	39401
1191	10	39411
1192	9	39420
1193	11	39431
1194	9	39440
1195	20	39460
1196	14	39474
1197	11	39485
1198	10	39495
1199	6	39501
1200	7	39508
1201	15	39523
1202	7	39530
1203	9	39539
1204	7	39546
1205	10	39556
1206	14	39570
1207	14	39584
1208	7	39591
1209	33	39624
1210	12	39636
1211	7	39643
1212	12	39655
1213	8	39663
1214	11	39674
1215	9	39683
1216	8	39691
1217	7	39698
1218	7	39705
1219	8	39713
1220	12	39725
1221	14	39739
1222	11	39750
1223	9	39759
1224	11	39770
1225	13	39783
1226	5	39788
1227	10	39798
1228	8	39806
1229	15	39821
1230	13	39834
1231	29	39863
1232	7	39870
1233	53	39923
1234	13	39936
1235	48	39984
1236	35	40019
1237	76	40095
1238	29	40124
1239	42	40166
1240	75	40241
1241	23	40264
1242	71	40335
1243	10	40345
1244	36	40381
1245	35	40416
1246	140	40556
1247	47	40603
1248	178	40781
1249	17	40798
1250	10	40808
1251	140	40948
1252	32	40980
1253	41	41021
1254	24	41045
1255	19	41064
1256	30	41094
1257	20	41114
1258	76	41190
1259	66	41256
1260	74	41330
1261	26	41356
1262	12	41368
1263	17	41385
1264	85	41470
1265	69	41539
1266	25	41564
1267	70	41634
1268	67	41701
1269	64	41765
1270	84	41849
1271	30	41879
1272	19	41898
1273	100	41998
1274	42	42040
1275	61	42101
1276	40	42141
1277	29	42170
1278	20	42190
1279	26	42216
1280	24	42240
1281	26	42266
1282	28	42294
1283	44	42338
1284	42	42380
1285	18	42398
1286	40	42438
1287	58	42496
1288	8	42504
1289	19	42523
1290	25	42548
1291	26	42574
1292	22	42596
1293	14	42610
1294	13	42623
1295	112	42735
1296	29	42764
1297	25	42789
1298	16	42805
1299	36	42841
1300	50	42891
1301	72	42963
1302	126	43089
1303	41	43130
1304	26	43156
1305	48	43204
1306	21	43225
1307	44	43269
1308	74	43343
1309	21	43364
1310	44	43408
1311	11	43419
1312	66	43485
1313	24	43509
1314	30	43539
1315	12	43551
1316	23	43574
1317	14	43588
1318	12	43600
1319	30	43630
1320	80	43710
1321	86	43796
1322	24	43820
1323	29	43849
1324	21	43870
1325	23	43893
1326	111	44004
1327	39	44043
1328	25	44068
1329	17	44085
1330	46	44131
1331	32	44163
1332	10	44173
1333	45	44218
1334	22	44240
1335	31	44271
1336	24	44295
1337	30	44325
1338	39	44364
1339	72	44436
1340	144	44580
1341	34	44614
1342	240	44854
1343	40	44894
1344	16	44910
1345	8	44918
1346	46	44964
1347	26	44990
1348	25	45015
1349	28	45043
1350	22	45065
1351	26	45091
1352	40	45131
1353	20	45151
1354	187	45338
1355	32	45370
1356	41	45411
1357	22	45433
1358	25	45458
1359	48	45506
1360	34	45540
1361	48	45588
1362	33	45621
1363	23	45644
1364	36	45680
1365	75	45755
1366	21	45776
1367	13	45789
1368	37	45826
1369	37	45863
1370	13	45876
1371	17	45893
1372	25	45918
1373	22	45940
1374	21	45961
